,datetime,Open,High,Low,Close,Volume,sp
1821,1538215200,6536.1,6597.9,6536.1,6547.4,1328.5454,8730139.0
1822,1538218800,6547.4,6576.3,6544.0,6559.1,708.2583,4649113.5
1823,1538222400,6559.1,6618.0,6550.9,6590.0513,1037.6127,6834668.5
1824,1538226000,6590.0503,6597.7,6566.2,6580.4,530.89453,3493845.2
1825,1538229600,6580.4,6590.8,6568.2,6570.0,538.0052,3538019.0
1826,1538233200,6570.0845,6575.1,6546.0,6557.541,1403.5892,9216775.0
1827,1538236800,6557.541,6610.4,6557.5,6601.8,621.8498,4102819.5
1828,1538240400,6601.819,6601.819,6550.0,6558.6,561.7419,3689614.2
1829,1538244000,6558.8,6599.6,6558.7,6594.625,223.67206,1472318.5
1830,1538247600,6594.7,6603.9,6583.1,6585.4,178.24841,1175255.1
1831,1538251200,6585.4,6599.611,6583.2,6590.081,78.80834,519364.44
1832,1538254800,6590.1,6615.2,6585.9,6597.1,150.96378,997091.4
1833,1538258400,6596.1,6598.0,6580.0,6595.1,114.25627,752679.0
1834,1538262000,6595.2,6612.4,6591.8,6607.6294,57.73162,381209.9
1835,1538265600,6607.7,6632.5,6583.5,6597.3,300.3337,1985725.1
1836,1538269200,6597.2,6597.2,6563.9,6577.3,356.55182,2344981.8
1837,1538272800,6578.1,6610.4,6575.4,6597.4,212.29921,1400995.2
1838,1538276400,6597.5,6599.9,6574.2,6576.1,221.92436,1461448.0
1839,1538280000,6576.2,6581.7,6572.1,6580.6,50.19023,330103.56
1840,1538283600,6578.3,6578.9,6563.8,6563.8,115.240265,756968.94
1841,1538287200,6563.8,6571.6,6556.8,6571.5,95.69692,628247.44
1842,1538290800,6571.6,6589.5,6570.3,6588.2,94.56345,622237.6
1843,1538294400,6588.226,6599.3,6574.2,6584.3,177.00525,1165283.4
1844,1538298000,6584.4,6599.2,6584.3,6590.1,168.5242,1111111.2
1845,1538301600,6590.2,6607.3,6576.0,6586.7,445.40005,2934460.5
1846,1538305200,6587.4,6662.8,6582.1,6645.0,1218.3713,8079760.5
1847,1538308800,6645.051,6657.9,6620.4,6634.0,335.62338,2227712.8
1848,1538312400,6634.0,6645.7,6621.6,6634.0,376.9784,2501705.8
1849,1538316000,6634.0,6644.6,6633.9,6642.5,125.86423,835397.7
1850,1538319600,6642.5,6658.0,6634.9,6653.6,301.15613,2000274.6
1851,1538323200,6653.6,6653.6,6586.3,6608.8,645.2412,4267039.5
1852,1538326800,6607.4,6627.7,6589.92,6623.0,299.64914,1981743.9
1853,1538330400,6623.1,6626.7,6609.0,6620.0,151.94502,1005780.44
1854,1538334000,6620.1,6635.0,6620.0,6623.0,107.59804,712987.3
1855,1538337600,6623.1,6629.7,6600.8,6606.0,93.48761,618218.06
1856,1538341200,6606.0,6606.0,6529.6,6577.1,1091.7632,7162030.0
1857,1538344800,6577.1,6586.9,6566.0,6583.1,297.40167,1956515.6
1858,1538348400,6583.1,6644.7,6574.7764,6640.5,691.86334,4580372.5
1859,1538352000,6640.5557,6645.0,6610.5,6622.4,327.6229,2170362.5
1860,1538355600,6622.3,6652.8,6621.8,6644.2,520.7509,3458942.8
1861,1538359200,6644.2,6660.0,6632.3,6636.4,353.3003,2348625.2
1862,1538362800,6636.5,6644.3,6635.8,6639.0,158.75273,1054119.8
1863,1538366400,6639.0,6655.0,6638.9,6645.0,227.7938,1514254.1
1864,1538370000,6645.0063,6655.0,6625.1,6633.3174,135.22173,898147.8
1865,1538373600,6633.4,6633.4,6614.3,6627.011,145.93205,966503.8
1866,1538377200,6627.0,6639.8,6600.0,6631.0,361.9675,2396384.8
1867,1538380800,6630.4,6632.1216,6600.0,6602.0903,128.07463,847274.6
1868,1538384400,6601.7,6629.5,6596.5,6628.0,520.92926,3441523.5
1869,1538388000,6628.0,6630.2,6617.4,6617.5,221.31885,1466225.4
1870,1538391600,6617.5,6622.0,6578.6,6579.7,318.36868,2101607.5
1871,1538395200,6579.6904,6603.1,6555.0,6593.953,1151.3387,7564431.5
1872,1538398800,6594.9,6613.5,6570.0,6604.8,325.15207,2143393.8
1873,1538402400,6604.7,6612.4,6561.0,6570.0,580.6933,3824210.5
1874,1538406000,6570.034,6572.6,6500.0,6569.9,1662.5883,10871032.0
1875,1538409600,6569.968,6570.0,6551.8,6560.0,299.109,1963001.2
1876,1538413200,6560.9,6604.2144,6545.0,6586.3,605.79016,3986873.2
1877,1538416800,6586.3,6594.968,6577.3,6589.817,201.35304,1326425.0
1878,1538420400,6589.679,6605.0,6575.3,6594.8,209.78279,1382996.2
1879,1538424000,6594.814,6594.814,6555.3,6580.7,345.83066,2272938.2
1880,1538427600,6580.7,6591.7,6576.2,6576.3,173.16316,1140014.9
1881,1538431200,6576.2,6629.9,6575.8,6596.115,364.99908,2411631.5
1882,1538434800,6596.2,6599.1,6586.7,6593.1,286.04697,1885673.4
1883,1538438400,6593.0,6607.5,6579.1,6601.9,338.70618,2232454.8
1884,1538442000,6602.0,6609.1,6582.8,6586.6,189.44772,1250199.4
1885,1538445600,6586.6,6644.7,6584.0,6612.113,1127.3518,7463687.0
1886,1538449200,6612.113,6616.9,6604.9,6610.0,267.89465,1770973.1
1887,1538452800,6610.0,6616.3,6606.0,6606.0693,109.15816,721655.94
1888,1538456400,6606.0,6614.0,6605.6,6612.4,56.64344,374346.53
1889,1538460000,6612.3477,6617.7266,6612.3477,6615.9,74.824844,494944.8
1890,1538463600,6615.8774,6615.9,6596.1,6599.9,444.94284,2937820.5
1891,1538467200,6599.9,6600.9,6586.0,6600.7,193.52306,1275921.0
1892,1538470800,6600.7,6606.3,6592.419,6594.2,160.65593,1060173.8
1893,1538474400,6594.2,6598.0,6578.0,6578.1,214.36984,1412346.5
1894,1538478000,6578.0,6590.1,6564.7,6590.0,343.0737,2256501.2
1895,1538481600,6590.0034,6590.025,6570.6,6571.6,168.89526,1110992.5
1896,1538485200,6571.5,6597.2,6552.3,6578.5,695.5408,4574445.5
1897,1538488800,6578.1,6580.0,6559.2,6574.1,590.34717,3878271.0
1898,1538492400,6574.2,6576.8,6535.0,6548.5,670.155,4388827.0
1899,1538496000,6548.0,6561.6,6535.0,6560.1,402.1995,2632721.0
1900,1538499600,6560.0,6560.1,6515.4,6531.6,485.50198,3171588.2
1901,1538503200,6531.577,6546.0,6467.9,6533.1,1395.7305,9079456.0
1902,1538506800,6533.1,6570.8,6530.2,6568.8,592.7186,3883771.2
1903,1538510400,6569.4,6589.2,6557.3,6560.0,403.74203,2653161.0
1904,1538514000,6560.1,6575.9185,6557.4,6557.6,159.16644,1045226.94
1905,1538517600,6557.6,6563.2,6550.6,6559.4,1273.127,8348952.0
1906,1538521200,6559.4,6574.0,6559.4,6573.0,194.03696,1274908.6
1907,1538524800,6573.0,6573.0,6522.2,6527.5,943.625,6175032.0
1908,1538528400,6530.1,6545.1,6507.9,6545.0,538.4189,3513992.5
1909,1538532000,6545.026,6545.1,6520.0,6525.9,418.06018,2727617.0
1910,1538535600,6526.2,6530.942,6472.5,6501.76,958.5646,6225728.0
1911,1538539200,6501.76,6504.1,6424.6,6463.8,1802.619,11631588.0
1912,1538542800,6463.7,6475.7,6439.3,6463.6597,360.14017,2325180.0
1913,1538546400,6463.6597,6480.0,6463.6,6471.0,299.8655,1939848.9
1914,1538550000,6471.0,6475.1,6452.0,6475.1,266.12265,1720369.6
1915,1538553600,6475.0,6476.1,6461.6,6462.1,555.1428,3592081.5
1916,1538557200,6462.1,6466.9,6450.0,6455.5,546.61017,3529915.0
1917,1538560800,6454.8,6462.8,6449.5,6462.7,244.92726,1581192.8
1918,1538564400,6462.6,6509.5,6462.6,6488.1,853.39795,5534658.5
1919,1538568000,6488.1,6504.6,6480.0,6497.0176,376.60953,2446285.8
1920,1538571600,6497.0,6499.6,6483.2812,6483.2812,287.34653,1865107.0
1921,1538575200,6483.2812,6502.225,6459.1,6489.104,585.80225,3798148.2
1922,1538578800,6489.1,6555.1,6471.6,6530.2,1531.9683,9987995.0
1923,1538582400,6530.2817,6554.0,6504.99,6509.9,693.23596,4524718.5
1924,1538586000,6509.9,6523.8,6498.6,6514.6,320.93655,2089323.6
1925,1538589600,6514.6025,6530.4,6500.7,6511.1694,272.57294,1775700.6
1926,1538593200,6511.2,6511.2,6476.8,6493.0,304.02878,1974392.8
1927,1538596800,6493.3,6499.2,6454.7,6473.38,715.1376,4628811.5
1928,1538600400,6473.4,6490.0,6462.1816,6482.7,133.25786,863369.4
1929,1538604000,6483.5,6493.1,6446.9,6447.1,811.0069,5241520.5
1930,1538607600,6447.1,6478.331,6445.6,6477.9,267.75363,1730594.8
1931,1538611200,6477.9,6530.0,6477.9,6503.2,488.71512,3183954.8
1932,1538614800,6503.1,6535.4,6495.2,6526.4,297.615,1940052.0
1933,1538618400,6526.3,6648.8,6526.3,6590.0,3612.7832,23883544.0
1934,1538622000,6590.0,6605.0,6589.0,6602.0,273.94937,1807137.2
1935,1538625600,6602.9414,6616.6,6593.8,6601.0,252.05945,1665851.9
1936,1538629200,6601.0,6624.9,6600.2,6610.5,348.54694,2304562.2
1937,1538632800,6610.55,6620.2,6579.3,6591.8,559.1738,3689161.8
1938,1538636400,6591.1,6600.2,6578.7,6582.6,221.6886,1460631.1
1939,1538640000,6584.5,6592.0,6569.9,6579.5,697.1574,4583503.0
1940,1538643600,6579.5176,6616.3,6579.5,6612.4,378.93808,2501328.8
1941,1538650800,6596.7,6614.5093,6569.8,6570.2,173.25548,1140641.1
1942,1538654400,6570.3,6586.4,6562.7,6564.3,398.69885,2621700.8
1943,1538658000,6564.3,6575.6,6561.1,6571.9,346.25046,2273539.0
1944,1538661600,6572.0,6583.1,6571.9,6580.8,239.90439,1577969.5
1945,1538665200,6580.8,6588.2,6574.5,6580.0,328.48462,2161874.8
1946,1538668800,6580.052,6594.0,6575.2,6594.0,279.22968,1838354.0
1947,1538672400,6594.0,6597.9,6584.9,6587.2,406.3772,2679716.2
1948,1538676000,6585.3,6588.5,6584.9,6588.4756,120.61158,794480.56
1949,1538679600,6588.5,6613.9,6588.4756,6604.1,379.90466,2509461.2
1950,1538683200,6604.1,6611.3,6601.0,6605.4,188.46675,1245172.6
1951,1538686800,6605.4,6605.4,6580.6,6592.0,198.53813,1309139.4
1952,1538690400,6592.0586,6592.1,6542.5,6586.8,902.59705,5922721.0
1953,1538694000,6586.8,6606.1,6586.6,6589.1,222.68446,1468901.9
1954,1538697600,6589.2,6594.7,6580.0,6590.4,82.58509,543782.3
1955,1538701200,6591.1,6626.0,6591.1,6626.0,538.32446,3558423.5
1956,1538704800,6626.0,6626.1,6604.2,6610.1,225.35933,1491365.1
1957,1538708400,6610.1,6610.1,6506.6,6563.3,1705.5316,11190274.0
1958,1538712000,6563.2993,6582.0,6563.1,6570.7,313.0151,2057349.2
1959,1538715600,6570.7,6578.6,6570.6,6577.0,172.41547,1133708.8
1960,1538719200,6577.1,6577.1,6562.7,6573.9,202.60216,1330406.8
1961,1538722800,6573.7,6607.9,6573.6,6600.0,1197.279,7898497.0
1962,1538726400,6600.1,6600.6,6567.3,6573.4,562.62885,3705622.8
1963,1538730000,6573.4,6584.8,6569.1,6569.1,125.65228,826678.44
1964,1538733600,6569.1,6574.6,6568.9,6572.7,89.02269,585021.3
1965,1538737200,6572.675,6586.4,6570.0,6571.0,102.81035,676267.56
1966,1538740800,6571.1,6597.7,6571.0,6587.5,245.68616,1617877.2
1967,1538744400,6587.5,6588.7,6578.6,6582.5,149.7922,986244.7
1968,1538748000,6582.5,6601.0,6582.4805,6593.1,262.40375,1730005.5
1969,1538751600,6593.2,6598.0,6588.3,6593.8,168.72746,1112289.4
1970,1538755200,6593.8,6593.8,6593.3,6593.4,148.21835,977306.0
1971,1538758800,6593.5,6610.0,6582.5,6587.0,358.15024,2362573.8
1972,1538762400,6587.0,6588.715,6574.6,6579.0,197.57588,1300326.6
1973,1538766000,6579.3,6586.6,6572.6,6582.9,140.54054,925006.56
1974,1538769600,6582.9,6595.0,6582.8,6590.0,89.48975,589738.9
1975,1538773200,6590.3,6603.0,6588.4,6589.1,164.48692,1084829.9
1976,1538776800,6589.1,6604.3516,6589.1,6599.69,280.17682,1848317.2
1977,1538780400,6599.6914,6741.4365,6599.6,6638.0,4743.1665,31627686.0
1978,1538784000,6638.0,6645.3,6624.6,6639.9,264.5994,1755163.6
1979,1538787600,6639.9,6648.2,6618.0,6623.6,384.78314,2552280.8
1980,1538791200,6623.7,6643.9,6622.0,6625.076,157.74239,1046176.0
1981,1538794800,6625.1,6626.0,6575.7,6604.0,1444.9828,9525810.0
1982,1538798400,6604.0,6610.1,6603.4,6605.79,141.94025,937917.2
1983,1538802000,6605.8,6608.9,6604.9,6608.8,74.22309,490434.94
1984,1538805600,6608.8,6615.2,6608.7,6612.3774,145.35648,960916.56
1985,1538809200,6613.4,6613.5,6603.4,6610.0,93.102745,615252.3
1986,1538812800,6609.9,6619.6,6609.9,6614.9,60.024475,397076.56
1987,1538816400,6615.0,6616.2,6613.7,6613.7,67.57019,446954.66
1988,1538820000,6613.6,6615.5,6611.7,6614.9,57.524075,380482.22
1989,1538823600,6614.9,6626.0,6614.9,6618.5,149.30197,988713.4
1990,1538827200,6618.5,6619.1,6563.7,6585.4536,695.5689,4580148.5
1991,1538830800,6587.9,6594.2686,6580.0,6590.4,144.23753,950191.2
1992,1538834400,6590.0,6590.1,6563.8,6576.8,381.61496,2508710.8
1993,1538838000,6575.6,6587.6,6566.7,6584.5,237.5921,1562140.6
1994,1538841600,6584.5,6597.1,6578.2,6594.8,159.25432,1049773.0
1995,1538845200,6594.8,6597.729,6593.4,6593.5,122.982445,811004.8
1996,1538848800,6593.5,6604.0,6593.2,6595.8,302.9368,1998521.8
1997,1538852400,6595.746,6595.8,6585.5,6586.6,295.2184,1945554.9
1998,1538856000,6585.9,6589.2,6580.4,6587.8,199.93755,1316653.1
1999,1538859600,6587.9,6602.3,6578.697,6596.7,306.5458,2020291.2
2000,1538863200,6596.6,6606.3,6593.8,6602.4,63.964905,422034.34
2001,1538866800,6602.3,6602.4,6583.3,6588.5,75.29282,496349.66
2002,1538870400,6588.5,6595.2,6586.7754,6595.2,44.20968,291329.12
2003,1538874000,6595.1,6600.0,6592.9,6598.7,20.174793,133090.36
2004,1538877600,6598.6514,6605.8,6588.5,6600.6,289.7004,1911085.8
2005,1538881200,6600.6,6605.4,6598.7,6600.0,131.07921,865145.1
2006,1538884800,6600.0,6601.6,6599.9,6601.535,30.303854,200017.02
2007,1538888400,6601.6,6605.0,6587.4,6587.5,150.00174,989554.56
2008,1538892000,6587.5,6592.8,6582.9,6592.4,114.134026,751996.06
2009,1538895600,6592.3438,6592.4,6585.9,6591.2,66.00784,435005.62
2010,1538899200,6591.2,6591.2,6567.0,6567.0,270.85196,1781418.2
2011,1538902800,6567.1,6567.1,6525.0,6549.9,1275.5316,8350287.5
2012,1538906400,6549.9,6563.3,6549.1,6558.6,214.17717,1403285.1
2013,1538910000,6558.5117,6569.0,6553.3,6553.6,84.85073,556874.3
2014,1538913600,6553.8833,6562.2373,6549.9,6557.4,105.87045,694329.8
2015,1538917200,6557.3,6563.0,6548.0,6562.9,106.37339,697122.6
2016,1538920800,6562.9,6573.6,6560.9,6572.9,95.59884,627974.94
2017,1538924400,6573.1,6573.2,6544.6,6564.3,342.049,2243628.8
2018,1538928000,6564.3,6576.6,6564.3,6576.5,133.18265,875482.6
2019,1538931600,6576.5,6577.6,6571.1,6577.6,211.89102,1393179.5
2020,1538935200,6577.6587,6588.2,6577.2,6587.7,201.46115,1326489.1
2021,1538938800,6587.8,6598.1,6587.7,6596.8,327.45413,2159438.8
2022,1538942400,6596.8,6597.0366,6582.3,6582.3,240.98723,1589010.0
2023,1538946000,6582.315,6582.4,6576.9,6579.9,86.734184,570744.6
2024,1538949600,6580.0,6586.5,6577.8,6586.4,60.463066,397911.97
2025,1538953200,6586.5,6588.0,6585.0,6585.838,83.93465,552803.7
2026,1538956800,6585.838,6640.4,6585.0,6609.4,1173.0392,7764764.5
2027,1538960400,6609.4,6622.4,6609.4,6614.009,229.52151,1518648.6
2028,1538964000,6614.009,6618.8,6599.2,6605.918,308.65445,2040669.4
2029,1538967600,6605.918,6607.6,6605.0,6605.5,95.759415,632573.75
2030,1538971200,6605.5,6609.3,6601.0,6601.1,125.633705,829736.7
2031,1538974800,6601.1,6608.2,6600.0,6603.0493,179.93657,1188306.9
2032,1538978400,6603.0493,6604.0,6590.243,6590.4,144.735,954711.7
2033,1538982000,6590.7,6600.0,6585.9,6600.0,183.9753,1212435.5
2034,1538985600,6600.1,6600.1,6589.3,6592.9,79.865135,526773.5
2035,1538989200,6593.0,6600.0,6589.2,6597.8,141.68906,934370.2
2036,1538992800,6597.8,6607.9,6596.0,6607.9,166.79103,1100952.0
2037,1538996400,6604.8,6620.0,6601.0,6620.0,148.10588,978537.2
2038,1539000000,6620.0,6673.5,6620.0,6646.9,2714.302,18072906.0
2039,1539003600,6646.9,6730.0,6646.8,6670.6,3893.818,26071764.0
2040,1539007200,6674.0,6695.3,6643.1,6657.9,1147.7982,7647419.0
2041,1539010800,6657.9,6678.9,6650.0,6661.1,428.47214,2854771.8
2042,1539014400,6661.1,6698.5,6661.0,6672.3,432.73035,2890144.5
2043,1539018000,6672.3,6680.4,6659.6,6666.0,266.84015,1780218.2
2044,1539021600,6666.0,6678.8,6665.9,6678.5,119.6055,798296.44
2045,1539025200,6678.6,6679.0,6655.1,6664.7207,174.33669,1162503.9
2046,1539028800,6664.8,6712.0,6664.7,6700.0,842.38104,5640789.0
2047,1539032400,6700.0,6703.8,6690.0,6696.123,223.74992,1498703.0
2048,1539036000,6696.2,6696.2,6685.0,6687.658,210.5243,1408363.8
2049,1539039600,6687.658,6687.658,6670.0,6670.0,251.07758,1677749.2
2050,1539043200,6670.1,6688.1,6670.0,6673.2,185.06152,1235627.8
2051,1539046800,6673.3,6682.0,6670.9,6676.5,174.57693,1165466.0
2052,1539050400,6676.5,6676.5,6662.0,6663.6,259.61893,1730841.5
2053,1539054000,6663.6,6665.106,6663.2,6664.9,214.45393,1429031.2
2054,1539057600,6664.9,6665.0,6653.4,6660.0,486.449,3240350.0
2055,1539061200,6660.0,6672.3,6656.8,6672.0,326.73032,2177680.8
2056,1539064800,6672.1,6680.6,6663.7,6664.178,401.33084,2678930.0
2057,1539068400,6664.2,6665.3,6659.9,6660.0,261.67892,1743432.4
2058,1539072000,6660.0,6664.0,6659.9,6663.8,171.32378,1141312.8
2059,1539075600,6663.8,6664.5,6642.4185,6653.9,500.3818,3326795.2
2060,1539079200,6653.9,6658.1,6650.0,6658.1,89.18159,593202.56
2061,1539082800,6658.0,6660.0,6658.0,6658.2,98.42617,655363.75
2062,1539086400,6658.2,6658.3,6644.7,6644.7,175.26285,1165161.9
2063,1539090000,6644.1,6644.1504,6625.0,6631.9,452.30188,2999588.5
2064,1539093600,6631.911,6632.0,6605.0,6606.1,945.88574,6261782.5
2065,1539097200,6606.0728,6633.5,6606.0,6630.1685,793.0878,5245880.0
2066,1539100800,6630.1685,6640.0,6630.1,6638.2,304.79517,2022571.2
2067,1539104400,6638.107,6638.2,6621.8,6630.0,239.75035,1589762.4
2068,1539108000,6629.9,6638.9,6629.9,6638.9,164.47801,1091156.4
2069,1539111600,6638.883,6657.9,6638.8,6657.9,395.89584,2633151.5
2070,1539115200,6657.8,6679.1,6654.9,6657.5,896.5204,5978989.5
2071,1539118800,6657.5,6657.5,6643.8,6648.2637,167.9181,1116677.6
2072,1539122400,6648.2637,6655.2,6647.2,6655.1743,119.11643,792223.75
2073,1539126000,6655.1,6669.0,6655.1,6668.1,116.01937,773048.1
2074,1539129600,6668.1,6670.0,6663.0,6663.0,306.50436,2042546.2
2075,1539133200,6663.0,6663.1,6635.0,6643.8,413.02084,2745614.0
2076,1539136800,6643.8,6645.2,6633.9,6634.5186,330.51068,2194522.5
2077,1539140400,6634.531,6647.7,6634.5,6635.0,337.77673,2242392.0
2078,1539144000,6635.0264,6635.1,6584.056,6608.9,1384.5314,9136830.0
2079,1539147600,6608.7764,6617.3,6585.3,6585.4,635.44904,4193590.8
2080,1539151200,6585.3,6585.4,6533.1,6538.0,2106.2883,13805239.0
2081,1539154800,6538.0,6569.6616,6513.5293,6569.6616,1858.5183,12150306.0
2082,1539158400,6569.6,6569.6616,6556.0,6560.9463,508.11575,3334099.5
2083,1539162000,6560.9463,6579.0,6559.6,6579.0,475.0746,3117705.8
2084,1539165600,6578.9,6591.3,6578.9,6581.7,606.39496,3995036.8
2085,1539169200,6581.7,6581.8,6564.4,6569.3,445.30783,2927720.8
2086,1539172800,6569.3,6592.1,6568.3,6592.066,673.47595,4430346.5
2087,1539176400,6592.065,6600.0,6590.7,6591.1,558.5836,3683616.0
2088,1539180000,6591.0,6604.3,6591.0,6595.8,328.24,2165055.2
2089,1539183600,6595.842,6601.3,6586.7,6596.1,322.41144,2126189.8
2090,1539187200,6596.0,6596.1,6582.5,6582.6,235.35323,1550538.4
2091,1539190800,6582.5,6597.0,6580.0,6596.3,192.96744,1271556.1
2092,1539194400,6596.2,6614.9,6592.6,6606.5,351.11676,2318428.5
2093,1539198000,6606.4,6636.5,6601.6,6636.4,418.93335,2772746.5
2094,1539201600,6636.4,6639.0,6634.1,6637.4,439.93674,2920178.8
2095,1539205200,6637.4326,6638.3,6636.8,6636.9,390.3233,2590874.0
2096,1539208800,6636.9,6636.9,6610.0,6610.072,278.4575,1843742.2
2097,1539212400,6610.072,6614.0,6610.0,6613.923,263.63925,1743061.9
2098,1539216000,6613.9,6630.4,6613.9,6630.074,274.4575,1817340.5
2099,1539219600,6630.0,6630.074,6548.0,6558.0,1837.9406,12086453.0
2100,1539223200,6558.0,6558.0,6252.2,6347.7,16077.68,102073020.0
2101,1539226800,6347.7085,6349.5,6252.3,6311.4,3350.8696,21131722.0
2102,1539230400,6311.5,6349.7,6311.4,6337.6,1990.6239,12611151.0
2103,1539234000,6337.7,6376.0,6329.0,6340.0,1522.431,9664566.0
2104,1539237600,6340.1,6345.0,6301.0,6321.0,1141.4259,7211553.5
2105,1539241200,6321.1,6321.1,6262.1,6292.074,1917.9547,12070623.0
2106,1539244800,6292.074,6313.1,6252.0,6299.1,2410.0623,15123478.0
2107,1539248400,6299.1,6319.5,6299.1,6300.3,610.87537,3853387.8
2108,1539252000,6300.3,6308.6,6281.1934,6308.6,497.21643,3130464.2
2109,1539255600,6308.4,6308.6,6293.2,6303.0,425.49973,2680983.5
2110,1539259200,6302.9,6303.0,6275.6,6275.6,443.80716,2790198.0
2111,1539262800,6275.7,6303.6,6275.6,6290.0,547.7471,3447343.5
2112,1539266400,6289.9575,6327.8,6220.5,6303.9,2711.249,17009908.0
2113,1539270000,6303.9,6336.0,6303.9,6307.6,566.5954,3580871.8
2114,1539273600,6307.5225,6321.0,6288.0,6292.5,403.34277,2540246.0
2115,1539277200,6292.4,6313.1,6290.6,6310.0,445.23352,2807258.8
2116,1539280800,6310.0156,6332.7,6308.5,6314.3,291.51538,1841875.8
2117,1539284400,6314.3,6315.5,6294.3,6294.4,239.48582,1510206.9
2118,1539288000,6294.4,6300.4,6294.3,6295.8,255.73389,1610405.9
2119,1539291600,6295.74,6312.9,6235.0,6302.3,1448.5996,9088467.0
2120,1539295200,6302.2,6305.5,6284.4,6299.3,283.6929,1786579.8
2121,1539298800,6299.3,6301.4,6270.0,6288.7,373.07993,2344752.0
2122,1539302400,6288.6,6298.7,6220.4,6251.9,1820.8282,11370608.0
2123,1539306000,6251.8,6278.6,6220.3,6255.6,1651.5852,10316032.0
2124,1539309600,6255.517,6289.0,6255.5,6278.1,562.8037,3533554.5
2125,1539313200,6278.1,6295.4,6278.0,6290.886,391.1306,2459781.8
2126,1539316800,6290.886,6311.1,6279.6,6311.0,552.32733,3476494.5
2127,1539320400,6311.0,6328.0,6304.5,6313.5,501.6494,3167231.0
2128,1539324000,6313.578,6332.3,6301.0,6314.5,419.42065,2648489.8
2129,1539327600,6316.3,6345.5,6315.4,6328.0,598.34705,3784914.8
2130,1539331200,6328.0,6353.4,6324.1,6335.7,924.33215,5856764.0
2131,1539334800,6335.6,6341.6,6321.0,6331.2,509.9417,3228885.5
2132,1539338400,6331.1,6335.5,6307.8,6311.0,227.3061,1435516.6
2133,1539342000,6311.0,6325.0,6310.0,6315.2,362.17938,2286720.0
2134,1539345600,6314.1,6318.2,6300.0,6311.0,258.14746,1627612.2
2135,1539349200,6311.0,6325.0,6311.0,6325.0,181.26233,1145623.4
2136,1539352800,6324.905,6324.905,6307.7,6310.0,369.80316,2335477.2
2137,1539356400,6309.9,6320.5,6306.0,6314.0,348.35526,2198830.0
2138,1539360000,6314.2,6351.3,6314.2,6340.0,1007.35516,6380086.0
2139,1539363600,6340.1,6340.1,6316.2,6319.8,156.63463,991137.9
2140,1539367200,6319.8,6329.0,6303.7,6309.2,210.62071,1331571.2
2141,1539370800,6309.1,6313.5,6303.8,6309.9,197.13918,1243725.0
2142,1539374400,6310.0,6316.836,6309.9,6314.7,94.12918,594262.2
2143,1539378000,6314.7,6318.1,6314.6,6318.1,96.652275,610461.0
2144,1539381600,6318.0,6325.8,6311.1,6311.8,174.42052,1102543.8
2145,1539385200,6311.8,6311.8,6283.3,6301.9233,446.1605,2809501.0
2146,1539388800,6302.0,6313.383,6291.9,6291.9,161.06207,1014982.5
2147,1539392400,6292.0,6323.9,6280.3,6308.7,353.84814,2231335.5
2148,1539396000,6308.7,6312.5,6308.637,6312.457,267.9518,1690520.1
2149,1539399600,6312.5,6314.1,6308.637,6310.0,336.2042,2122091.5
2150,1539403200,6310.026,6311.5,6293.0,6296.3,387.5793,2443014.0
2151,1539406800,6296.4,6313.4,6295.0,6311.8,222.0264,1400310.5
2152,1539410400,6312.9,6328.0,6311.2,6314.7,130.73128,825917.9
2153,1539414000,6313.1,6317.9,6311.0264,6316.4,111.5915,704588.2
2154,1539417600,6316.4,6316.4,6310.0,6310.1,60.146698,379632.25
2155,1539421200,6310.1,6311.1,6310.0,6311.0,95.018814,599588.25
2156,1539424800,6311.1,6327.0,6311.0,6317.5,295.092,1864475.5
2157,1539428400,6317.5,6333.7,6317.5,6320.2,318.1654,2012929.6
2158,1539432000,6320.2,6329.4,6316.0,6319.0,263.58084,1666408.9
2159,1539435600,6319.1,6319.1,6301.4,6316.7,286.19482,1805768.0
2160,1539439200,6316.5,6317.4,6300.0,6300.9,252.57042,1593243.4
2161,1539442800,6301.0,6322.0,6300.9,6322.0,309.6598,1953730.4
2162,1539446400,6321.9,6325.0,6321.3687,6321.5,250.10115,1581312.8
2163,1539450000,6321.5,6324.9,6320.6,6320.7,248.17056,1569066.9
2164,1539453600,6320.7,6321.0,6314.3,6317.4,297.66336,1880755.0
2165,1539457200,6317.4,6322.3,6300.0,6300.0713,277.272,1750061.0
2166,1539460800,6300.0,6316.7,6299.0,6316.4,507.4581,3200848.0
2167,1539464400,6316.4,6316.4,6309.9,6310.9,78.55009,495824.66
2168,1539468000,6310.9,6318.0,6310.8,6315.9,41.13505,259743.06
2169,1539471600,6315.9326,6327.5,6315.6,6325.1,318.74902,2015188.5
2170,1539475200,6325.0,6328.0,6325.0,6326.4,108.707466,687692.0
2171,1539478800,6326.5,6331.0,6318.3,6325.4,144.5799,914372.4
2172,1539482400,6325.4,6332.0,6324.9,6326.3,165.06213,1044293.7
2173,1539486000,6326.3,6333.0,6326.27,6332.0,351.92493,2227457.2
2174,1539489600,6332.0,6376.0,6332.0,6361.1,995.2464,6326207.5
2175,1539493200,6361.2,6399.3,6361.1,6388.5,1066.0974,6808581.0
2176,1539496800,6388.5,6394.3,6383.3,6384.2,892.19086,5703266.5
2177,1539500400,6384.2,6386.5,6376.0,6376.086,122.57726,782451.5
